
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,1,1,

red_room_dT,red_box_T,green_room_dT,green_box_T,blue_room_dT,blue_box_T,
0,2014,784,1144,546,700,
0,2014,822,1131,562,700,
0,2014,829,1144,547,721,
0,2014,774,1131,561,721,
0,2014,822,1118,543,735,
0,2014,821,1131,545,714,
0,2014,779,1118,537,693,
0,2014,797,1118,548,693,
0,2014,814,1144,555,728,
0,2014,765,1092,558,686,
0,2014,782,1118,548,693,
0,2014,780,1092,553,735,
0,2014,763,1066,550,707,
0,2014,804,1118,567,742,
0,2014,813,1131,541,679,
0,2014,787,1105,550,707,
0,2014,786,1092,556,714,
0,2014,772,1105,554,707,
0,2014,831,1144,578,728,
0,2014,772,1105,574,721,
0,2014,779,1118,553,714,
0,2014,735,1092,572,707,
0,2014,859,1157,546,700,
0,2014,774,1131,539,679,
0,2014,779,1118,543,721,
0,2014,805,1144,544,700,
0,2014,725,1079,553,721,
0,2014,805,1105,533,693,

0,2014,972,1248,722,889,
0,2014,945,1248,725,875,
0,2014,905,1235,699,868,
0,2014,917,1235,719,868,
0,2014,972,1248,710,868,
0,2014,934,1261,711,868,
0,2014,894,1209,703,868,
0,2014,908,1196,695,847,
0,2014,865,1222,722,861,
0,2014,889,1222,700,875,
0,2014,916,1222,721,854,
0,2014,927,1261,716,889,
0,2014,897,1209,685,840,
0,2014,856,1183,695,861,
0,2014,887,1235,707,861,
0,2014,904,1235,706,889,
0,2014,914,1235,702,875,
0,2014,916,1235,718,903,
0,2014,961,1261,692,868,
0,2014,898,1183,695,847,
0,2014,903,1235,723,868,
0,2014,852,1209,692,847,
0,2014,905,1235,719,861,
0,2014,936,1248,691,861,
0,2014,904,1222,698,868,
0,2014,842,1170,707,889,
0,2014,888,1209,715,875,
0,2014,875,1209,708,861,
0,2014,897,1196,716,868,
0,2014,910,1196,716,875,
0,2014,896,1274,708,861,
0,2014,883,1157,708,868,
0,2014,940,1222,722,896,
0,2014,883,1261,722,861,
0,2014,942,1248,722,875,
0,2014,903,1209,702,861,
0,2014,921,1248,717,875,
0,2014,931,1235,703,854,
0,2014,897,1209,704,875,
0,2014,893,1248,706,875,
0,2014,842,1196,716,833,
0,2014,911,1222,716,875,
0,2014,880,1235,703,868,
0,2014,876,1222,703,847,
0,2014,907,1222,705,840,
0,2014,906,1248,703,882,
0,2014,948,1209,697,861,
0,2014,892,1235,727,875,
0,2014,878,1235,720,861,
0,2014,924,1248,677,826,
0,2014,940,1183,681,854,
0,2014,914,1235,719,868,
0,2014,845,1209,705,854,
0,2014,897,1287,728,854,
0,2014,916,1222,720,847,
0,2014,925,1261,696,840,
0,2014,876,1209,699,868,
0,2014,911,1209,722,875,
0,2014,910,1222,701,868,
0,2014,903,1222,706,875,
0,2014,860,1196,705,882,
0,2014,877,1222,703,868,
0,2014,979,1261,698,861,
0,2014,945,1209,693,868,
0,2014,884,1274,691,840,
0,2014,903,1248,717,896,
0,2014,865,1183,712,882,
0,2014,935,1235,706,854,
0,2014,871,1222,716,861,
0,2014,876,1222,704,847,
0,2014,905,1196,717,854,
0,2014,898,1222,709,882,
0,2014,872,1235,716,854,
0,2014,920,1235,720,889,
0,2014,886,1300,715,847,
0,2014,899,1196,698,882,
0,2014,894,1235,716,875,
0,2014,871,1235,706,854,
0,2014,912,1209,706,854,
0,2014,901,1222,702,875,
0,2014,911,1235,718,868,
0,2014,913,1261,706,854,
0,2014,865,1183,710,875,
0,2014,880,1222,721,861,
0,2014,857,1196,710,868,
0,2014,949,1248,715,896,
0,2014,878,1196,707,840,
0,2014,879,1248,704,854,
0,2014,913,1222,708,861,
0,2014,929,1235,709,868,
0,2014,927,1222,739,910,
0,2014,954,1248,721,896,
0,2014,902,1235,700,854,
0,2014,911,1235,721,882,
0,2014,886,1235,711,875,
0,2014,872,1196,699,861,
0,2014,912,1248,713,861,
0,2014,909,1209,698,889,
0,2014,949,1261,703,854,
0,2014,848,1196,703,868,

0,2014,1002,1326,866,1008,
0,2014,1002,1326,860,1008,
0,2014,978,1326,841,994,
0,2014,987,1326,848,994,
0,2014,1013,1313,844,1015,
0,2014,1034,1274,849,1015,
0,2014,1008,1326,851,1001,
0,2014,929,1274,839,1008,
0,2014,1015,1339,854,1036,
0,2014,946,1300,841,994,
0,2014,1022,1352,852,994,
0,2014,1004,1365,857,1008,
0,2014,904,1300,832,973,
0,2014,991,1300,819,1001,
0,2014,1001,1313,846,1008,
0,2014,1037,1326,842,1001,
0,2014,988,1300,844,1029,
0,2014,975,1300,857,1029,
0,2014,995,1313,834,994,
0,2014,998,1313,834,1008,
0,2014,1004,1339,859,1043,
0,2014,989,1313,815,980,
0,2014,1032,1365,852,994,
0,2014,1009,1339,840,980,
0,2014,966,1287,848,1008,
0,2014,1034,1287,829,1008,
0,2014,1002,1326,846,1015,
0,2014,996,1339,836,1001,
0,2014,977,1300,843,1015,
0,2014,1055,1365,837,1008,
0,2014,997,1339,833,994,
0,2014,979,1313,839,1015,
0,2014,956,1313,870,1008,
0,2014,999,1326,844,1008,
0,2014,1031,1352,856,1036,
0,2014,968,1313,834,1008,
0,2014,984,1326,846,1001,
0,2014,960,1300,848,1008,
0,2014,961,1300,845,1022,
0,2014,1023,1339,836,1008,
0,2014,996,1326,835,1015,
0,2014,1027,1326,850,1029,
0,2014,1017,1339,822,994,
0,2014,995,1326,832,1001,
0,2014,975,1287,838,1008,
0,2014,1046,1352,841,1008,
0,2014,957,1326,843,1022,
0,2014,1012,1313,852,1043,
0,2014,977,1313,851,1022,
0,2014,995,1313,819,959,
0,2014,973,1339,820,973,
0,2014,1012,1339,854,1015,
0,2014,995,1326,830,966,
0,2014,1039,1339,857,1001,
0,2014,1003,1339,852,1022,
0,2014,1049,1352,840,1001,
0,2014,951,1326,843,994,
0,2014,994,1313,864,1008,
0,2014,968,1313,842,987,
0,2014,1000,1313,834,1008,
0,2014,1010,1313,841,1022,
0,2014,884,1235,850,1008,
0,2014,1036,1339,842,1015,
0,2014,1011,1326,834,1008,
0,2014,1007,1313,829,1008,
0,2014,1021,1339,852,1022,
0,2014,1010,1313,841,1008,
0,2014,958,1339,854,1001,
0,2014,996,1287,845,1022,
0,2014,959,1287,843,1008,
0,2014,993,1326,860,1008,
0,2014,1015,1339,843,1022,
0,2014,1016,1313,844,994,
0,2014,1033,1339,853,1029,
0,2014,998,1352,852,1022,
0,2014,996,1326,847,1001,
0,2014,1009,1365,852,1015,
0,2014,1017,1339,829,994,
0,2014,893,1274,846,1008,
0,2014,902,1313,841,987,
0,2014,985,1339,854,1022,
0,2014,989,1274,840,1022,
0,2014,985,1339,848,1036,
0,2014,1030,1339,844,1001,
0,2014,980,1313,847,1015,
0,2014,1019,1339,847,1015,
0,2014,1021,1339,820,1008,
0,2014,1001,1313,839,1015,
0,2014,995,1313,832,1015,
0,2014,1002,1287,847,1015,
0,2014,1065,1378,869,1036,
0,2014,1044,1326,866,1043,
0,2014,979,1261,843,994,
0,2014,1037,1352,872,1022,
0,2014,973,1313,841,994,
0,2014,960,1287,835,994,
0,2014,1039,1300,841,1008,
0,2014,1012,1339,832,1015,
0,2014,995,1313,834,1022,
0,2014,1013,1313,836,1008,

0,2014,1060,1417,975,1134,
0,2014,1066,1378,976,1148,
0,2014,1068,1404,962,1141,
0,2014,1050,1404,961,1134,
0,2014,1036,1378,959,1127,
0,2014,1082,1430,977,1134,
0,2014,1057,1417,966,1155,
0,2014,1115,1391,953,1134,
0,2014,1118,1430,971,1134,
0,2014,1108,1417,951,1113,
0,2014,1119,1404,969,1127,
0,2014,1078,1430,981,1141,
0,2014,1061,1391,934,1099,
0,2014,1007,1391,954,1099,
0,2014,1133,1430,960,1134,
0,2014,1076,1404,972,1127,
0,2014,1050,1404,972,1141,
0,2014,1158,1456,960,1134,
0,2014,1061,1391,963,1120,
0,2014,1085,1391,955,1134,
0,2014,1136,1456,976,1148,
0,2014,1056,1365,925,1099,
0,2014,1070,1430,975,1141,
0,2014,1064,1391,959,1127,
0,2014,1071,1443,965,1134,
0,2014,1063,1391,955,1127,
0,2014,1091,1430,966,1127,
0,2014,1065,1417,956,1120,
0,2014,1068,1391,958,1127,
0,2014,1099,1430,965,1127,
0,2014,1074,1404,956,1120,
0,2014,1057,1391,953,1141,
0,2014,1040,1391,976,1141,
0,2014,1068,1404,966,1134,
0,2014,1082,1430,980,1148,
0,2014,1084,1417,953,1113,
0,2014,1044,1443,968,1120,
0,2014,1109,1404,951,1113,
0,2014,1087,1417,963,1127,
0,2014,1103,1404,954,1134,
0,2014,1102,1417,959,1134,
0,2014,1088,1417,976,1141,
0,2014,1055,1404,950,1120,
0,2014,1045,1391,947,1113,
0,2014,1059,1404,952,1113,
0,2014,1071,1365,975,1134,
0,2014,1060,1417,961,1120,
0,2014,1101,1417,976,1141,
0,2014,1104,1404,959,1134,
0,2014,1086,1404,935,1106,
0,2014,1052,1391,955,1099,
0,2014,1049,1391,973,1141,
0,2014,1094,1404,947,1113,
0,2014,1060,1378,986,1127,
0,2014,1110,1404,961,1155,
0,2014,1102,1417,962,1127,
0,2014,1122,1443,962,1113,
0,2014,1130,1404,967,1148,
0,2014,1086,1404,959,1120,
0,2014,1071,1417,948,1134,
0,2014,1097,1391,959,1155,
0,2014,1090,1378,954,1120,
0,2014,1077,1443,975,1141,
0,2014,1055,1430,959,1134,
0,2014,1022,1391,954,1106,
0,2014,1116,1404,973,1155,
0,2014,1104,1404,961,1120,
0,2014,1085,1391,962,1162,
0,2014,1081,1417,961,1120,
0,2014,1034,1365,959,1120,
0,2014,1063,1417,986,1141,
0,2014,1060,1417,971,1141,
0,2014,1132,1417,955,1106,
0,2014,1087,1417,976,1127,
0,2014,1053,1404,977,1141,
0,2014,1064,1391,966,1141,
0,2014,1091,1417,975,1148,
0,2014,1118,1404,943,1113,
0,2014,1114,1417,943,1134,
0,2014,1064,1391,948,1141,
0,2014,1089,1443,981,1148,
0,2014,1116,1404,955,1120,
0,2014,1053,1404,972,1141,
0,2014,1066,1417,977,1113,
0,2014,1041,1404,968,1120,
0,2014,1098,1391,965,1141,
0,2014,998,1352,948,1113,
0,2014,1066,1378,962,1141,
0,2014,1105,1378,941,1141,
0,2014,1081,1417,959,1134,
0,2014,1164,1456,993,1155,
0,2014,1089,1404,981,1176,
0,2014,1069,1417,952,1134,
0,2014,1056,1443,1004,1148,
0,2014,1075,1391,952,1127,
0,2014,1053,1365,960,1148,
0,2014,1131,1443,955,1141,
0,2014,1080,1404,953,1148,
0,2014,1091,1430,949,1106,
0,2014,1043,1391,961,1099,

0,2014,1203,1521,1074,1260,
0,2014,1169,1469,1066,1253,
0,2014,1159,1495,1063,1239,
0,2014,1200,1482,1054,1225,
0,2014,1180,1495,1062,1253,
0,2014,1225,1534,1073,1260,
0,2014,1219,1534,1058,1239,
0,2014,1096,1495,1073,1225,
0,2014,1152,1482,1075,1239,
0,2014,1173,1482,1059,1225,
0,2014,1149,1482,1075,1267,
0,2014,1149,1495,1084,1260,
0,2014,1145,1430,1033,1204,
0,2014,1076,1430,1050,1218,
0,2014,1192,1495,1061,1253,
0,2014,1157,1482,1063,1246,
0,2014,1194,1482,1059,1253,
0,2014,1240,1508,1069,1246,
0,2014,1167,1482,1069,1246,
0,2014,1162,1534,1069,1253,
0,2014,1167,1508,1085,1260,
0,2014,1151,1469,1030,1197,
0,2014,1161,1482,1086,1253,
0,2014,1180,1495,1059,1239,
0,2014,1177,1495,1064,1239,
0,2014,1140,1456,1070,1239,
0,2014,1152,1482,1068,1211,
0,2014,1129,1469,1060,1232,
0,2014,1151,1495,1061,1232,
0,2014,1150,1508,1071,1232,
0,2014,1170,1482,1061,1232,
0,2014,1163,1482,1060,1239,
0,2014,1139,1508,1076,1239,
0,2014,1171,1495,1070,1253,
0,2014,1174,1495,1083,1274,
0,2014,1164,1482,1053,1225,
0,2014,1126,1495,1081,1225,
0,2014,1150,1469,1059,1211,
0,2014,1156,1456,1059,1253,
0,2014,1108,1508,1071,1246,
0,2014,1165,1495,1062,1260,
0,2014,1130,1495,1082,1246,
0,2014,1152,1456,1056,1232,
0,2014,1160,1482,1054,1211,
0,2014,1099,1456,1066,1204,
0,2014,1163,1508,1070,1253,
0,2014,1119,1482,1062,1246,
0,2014,1220,1521,1083,1274,
0,2014,1176,1521,1073,1232,
0,2014,1121,1469,1048,1211,
0,2014,1192,1456,1041,1204,
0,2014,1187,1469,1075,1260,
0,2014,1143,1456,1053,1239,
0,2014,1162,1495,1078,1260,
0,2014,1185,1521,1066,1239,
0,2014,1136,1469,1072,1246,
0,2014,1148,1508,1073,1225,
0,2014,1152,1495,1080,1253,
0,2014,1161,1482,1058,1239,
0,2014,1150,1469,1060,1211,
0,2014,1135,1456,1071,1260,
0,2014,1078,1456,1068,1218,
0,2014,1163,1469,1084,1253,
0,2014,1222,1534,1053,1239,
0,2014,1170,1482,1054,1232,
0,2014,1161,1482,1069,1260,
0,2014,1164,1482,1066,1246,
0,2014,1171,1495,1059,1225,
0,2014,1143,1482,1063,1253,
0,2014,1094,1443,1065,1232,
0,2014,1143,1482,1082,1274,
0,2014,1148,1469,1065,1253,
0,2014,1102,1456,1069,1225,
0,2014,1132,1495,1076,1239,
0,2014,1126,1495,1076,1253,
0,2014,1169,1508,1068,1232,
0,2014,1186,1482,1071,1260,
0,2014,1149,1456,1061,1239,
0,2014,1131,1443,1049,1225,
0,2014,1117,1456,1057,1225,
0,2014,1146,1482,1078,1239,
0,2014,1115,1508,1063,1239,
0,2014,1133,1469,1077,1246,
0,2014,1162,1495,1071,1246,
0,2014,1142,1469,1081,1225,
0,2014,1165,1521,1084,1253,
0,2014,1159,1456,1047,1211,
0,2014,1144,1495,1066,1232,
0,2014,1128,1482,1055,1204,
0,2014,1165,1495,1065,1239,
0,2014,1157,1482,1106,1267,
0,2014,1201,1534,1081,1274,
0,2014,1129,1456,1061,1211,
0,2014,1187,1508,1099,1281,
0,2014,1139,1443,1064,1253,
0,2014,1168,1495,1054,1232,
0,2014,1165,1495,1073,1211,
0,2014,1178,1469,1060,1232,
0,2014,1142,1469,1055,1218,
0,2014,1136,1469,1059,1211,

0,2014,1233,1560,1164,1351,
0,2014,1247,1547,1165,1344,
0,2014,1220,1547,1151,1344,
0,2014,1211,1547,1147,1330,
0,2014,1252,1573,1151,1323,
0,2014,1216,1573,1173,1330,
0,2014,1233,1560,1160,1337,
0,2014,1258,1534,1159,1323,
0,2014,1236,1560,1148,1337,
0,2014,1255,1573,1144,1337,
0,2014,1227,1560,1172,1344,
0,2014,1240,1547,1176,1372,
0,2014,1182,1521,1127,1309,
0,2014,1194,1521,1140,1316,
0,2014,1223,1547,1152,1337,
0,2014,1222,1547,1156,1344,
0,2014,1200,1521,1155,1330,
0,2014,1252,1586,1159,1337,
0,2014,1233,1560,1161,1330,
0,2014,1265,1586,1156,1337,
0,2014,1209,1547,1172,1330,
0,2014,1228,1534,1117,1309,
0,2014,1204,1534,1174,1351,
0,2014,1220,1547,1149,1344,
0,2014,1207,1534,1158,1316,
0,2014,1201,1547,1161,1337,
0,2014,1172,1508,1161,1323,
0,2014,1232,1560,1144,1337,
0,2014,1223,1534,1154,1323,
0,2014,1209,1534,1169,1344,
0,2014,1197,1560,1151,1330,
0,2014,1250,1560,1155,1337,
0,2014,1243,1573,1166,1337,
0,2014,1210,1573,1168,1337,
0,2014,1255,1573,1164,1344,
0,2014,1210,1534,1151,1330,
0,2014,1232,1547,1157,1344,
0,2014,1236,1573,1154,1330,
0,2014,1217,1547,1156,1316,
0,2014,1199,1521,1161,1344,
0,2014,1230,1560,1161,1351,
0,2014,1196,1534,1163,1337,
0,2014,1187,1521,1155,1323,
0,2014,1245,1573,1140,1323,
0,2014,1268,1547,1141,1323,
0,2014,1226,1547,1161,1358,
0,2014,1245,1560,1144,1323,
0,2014,1247,1560,1171,1372,
0,2014,1201,1534,1164,1344,
0,2014,1221,1521,1150,1344,
0,2014,1213,1534,1138,1316,
0,2014,1242,1560,1170,1351,
0,2014,1218,1534,1152,1344,
0,2014,1222,1573,1172,1351,
0,2014,1209,1521,1154,1337,
0,2014,1240,1534,1161,1365,
0,2014,1240,1534,1157,1323,
0,2014,1226,1560,1166,1351,
0,2014,1259,1547,1146,1330,
0,2014,1212,1534,1157,1351,
0,2014,1225,1573,1157,1344,
0,2014,1198,1573,1147,1309,
0,2014,1211,1547,1163,1351,
0,2014,1196,1547,1152,1316,
0,2014,1179,1560,1144,1330,
0,2014,1259,1547,1155,1337,
